enter_port_time,port_lon,port_lat,port_id,stop_time,month,season,Deadweight,Powerkwmax,TEU,volume
1560127736,79829165.5,6946398,15656,54415,6,3,23200,13320,1748,62879.4
1562609046,79832927,6946273.25,15656,66756,7,3,23200,13320,1748,62879.4
1563822210,79851622.5,6946112.9,15656,49330,7,3,23200,13320,1748,62879.4
1564428304,79836507.5,6945978.75,15656,45214,7,3,23200,13320,1748,62879.4
1565551326,79842328.75,6951737,15656,119535,8,3,23200,13320,1748,62879.4
1566278818,79845416.67,6944133.333,15656,70491,8,3,23200,13320,1748,62879.4
1567377461,79832817,6946124,15656,54279,9,4,23200,13320,1748,62879.4
1567517613,79851451,6945806.5,15656,41953,9,4,23200,13320,1748,62879.4
1568623685,79831078.75,6946079,15656,58781,9,4,23200,13320,1748,62879.4
1569353410,79832300,6946000,15656,74713,9,4,23200,13320,1748,62879.4
1570389570,79835999.75,6946125,15656,84409,10,4,23200,13320,1748,62879.4
1571081120,79835014,6946012.75,15656,50407,10,4,23200,13320,1748,62879.4
1572146210,79837967,6946075,15656,43451,10,4,23200,13320,1748,62879.4
1572900290,79829420.25,6946208.25,15656,40021,11,4,23200,13320,1748,62879.4
1573971600,79835066.5,6946475,15656,39886,11,4,23200,13320,1748,62879.4
1574709650,79835579.5,6955543.333,15656,56280,11,4,23200,13320,1748,62879.4
1575788811,79832999.5,6946048.5,15656,10444,12,1,23200,13320,1748,62879.4
1576518158,79829235.75,6946202.75,15656,70703,12,1,23200,13320,1748,62879.4
1577669820,79852807,6949850,15656,82838,12,1,23200,13320,1748,62879.4
1578471983,79849209.38,6949113.625,15656,79430,1,1,23200,13320,1748,62879.4
1579480496,79838025,6946006,15656,34246,1,1,23200,13320,1748,62879.4
1580165282,79834297.75,6946062.5,15656,60831,1,1,23200,13320,1748,62879.4
1581270381,79829303,6946024.25,15656,37439,2,1,23200,13320,1748,62879.4
1581976815,79833370.5,6946178,15656,35012,2,1,23200,13320,1748,62879.4
1583080680,79837191.75,6946440.75,15656,56569,3,2,23200,13320,1748,62879.4
1583781240,79837183.5,6946079,15656,63180,3,2,23200,13320,1748,62879.4
1584870660,79834613,6946083.25,15656,56127,3,2,23200,13320,1748,62879.4
1585648320,79832905.25,6955735.25,15656,69712,3,2,23200,13320,1748,62879.4
1585824600,79836144.5,6961109.5,15656,29163,4,2,23200,13320,1748,62879.4
1586283360,79832819.25,6946086.75,15656,62113,4,2,23200,13320,1748,62879.4
1586720460,79831333,6946233,15656,80368,4,2,23200,13320,1748,62879.4
1586886356,79851747.33,6946372,15656,37987,4,2,23200,13320,1748,62879.4
1587343267,79848678.88,6954840.875,15656,192581,4,2,23200,13320,1748,62879.4
1588007172,79846040.58,6953854.5,15656,168494,4,2,23200,13320,1748,62879.4
1588555695,79834308,6946408,15656,32242,5,2,23200,13320,1748,62879.4
1588745721,79833424.5,6946408,15656,40063,5,2,23200,13320,1748,62879.4
1589256494,79830048,6946061,15656,58069,5,2,23200,13320,1748,62879.4
1589547701,79829461.25,6946195.25,15656,40212,5,2,23200,13320,1748,62879.4
1589746655,79837971.75,6946043.75,15656,47031,5,2,23200,13320,1748,62879.4
1591521454,79829307.75,6946411,15656,94010,6,3,23200,13320,1748,62879.4
1592118523,79847119.17,6946360.5,15656,66521,6,3,23200,13320,1748,62879.4
1592500922,79852932.86,6950137.214,15656,73755,6,3,23200,13320,1748,62879.4
1592788500,79837748.5,6946350,15656,56535,6,3,23200,13320,1748,62879.4
1593157457,79853422.83,6953774,15656,71923,6,3,23200,13320,1748,62879.4
1593437851,79836059.5,6946161,15656,66355,6,3,23200,13320,1748,62879.4
1593881162,79852964.5,6950072.833,15656,83532,7,3,23200,13320,1748,62879.4
1594257718,79845402.13,6950703.75,15656,111956,7,3,23200,13320,1748,62879.4
1594632045,79837491.5,6946316,15656,65066,7,3,23200,13320,1748,62879.4
1594972806,79853410.13,6954674.125,15656,133834,7,3,23200,13320,1748,62879.4
1595277675,79853353.25,6951952.75,15656,62649,7,3,23200,13320,1748,62879.4
1595570428,79852466.17,6948177.333,15656,87751,7,3,23200,13320,1748,62879.4
1595804649,79839067.8,6950799.3,15656,107746,7,3,23200,13320,1748,62879.4
1596154328,79853513,6957535.333,15656,286423,7,3,23200,13320,1748,62879.4
1596918925,79853129.19,6951943.313,15656,174928,8,3,23200,13320,1748,62879.4
1597426218,79853321.88,6955205.75,15656,277950,8,3,23200,13320,1748,62879.4
1598144740,79852577.5,6948299.5,15656,51668,8,3,23200,13320,1748,62879.4
1598416788,79853320.22,6951871.656,15656,158619,8,3,23200,13320,1748,62879.4
1598873347,79833600.17,6951819.333,15656,50528,8,3,23200,13320,1748,62879.4
1599247162,79851647.33,6946114.167,15656,56073,9,4,23200,13320,1748,62879.4
1599507441,79852897.5,6950072.563,15656,125736,9,4,23200,13320,1748,62879.4
1599883622,79849937.14,6955433.818,15656,155661,9,4,23200,13320,1748,62879.4
1600243276,79849419.95,6956140.455,15656,166303,9,4,23200,13320,1748,62879.4
1600704946,79833121.25,6946207.5,15656,57838,9,4,23200,13320,1748,62879.4
1601004348,79853321.17,6951819,15656,36145,9,4,23200,13320,1748,62879.4
1601360721,79838614,6967382.833,15656,110786,9,4,23200,13320,1748,62879.4
1601528705,79853319.79,6951665.571,15656,50952,10,4,23200,13320,1748,62879.4
1601758982,79846526.94,6953852.188,15656,120306,10,4,23200,13320,1748,62879.4
1602158936,79848490.5,6961926.9,15656,157425,10,4,23200,13320,1748,62879.4
1602362535,79835107,6970238.167,15656,55899,10,4,23200,13320,1748,62879.4
1602753316,79851502.65,6954070.85,15656,153608,10,4,23200,13320,1748,62879.4
1603337701,79852068.69,6951320.542,15656,224759,10,4,23200,13320,1748,62879.4
1604189283,79838766,6948407.5,15656,74553,11,4,23200,13320,1748,62879.4
1604397749,79851011.64,6948649.5,15656,90016,11,4,23200,13320,1748,62879.4
1605389653,79850203.54,6953858.571,15656,227353,11,4,23200,13320,1748,62879.4
1606176283,79851936.05,6952847.964,15656,355973,11,4,23200,13320,1748,62879.4
1606763778,79838655.75,6949358.25,15656,223070,12,1,23200,13320,1748,62879.4
1607034280,79826375.38,6962324.875,15656,52784,12,1,23200,13320,1748,62879.4
1607111168,79852566.33,6951917.444,15656,54329,12,1,23200,13320,1748,62879.4
1607516876,79840838,6963043.5,15656,169490,12,1,23200,13320,1748,62879.4
1607965937,79845018.59,6956798.045,15656,217939,12,1,23200,13320,1748,62879.4
1608390710,79847956.95,6953660.9,15656,133880,12,1,23200,13320,1748,62879.4
1608974107,79849841,6942995.5,15656,94244,12,1,23200,13320,1748,62879.4
1609394360,79852961.88,6950161.385,15656,111482,12,1,23200,13320,1748,62879.4
1609733446,79853307.98,6951834.846,15656,177114,1,1,23200,13320,1748,62879.4
1610176506,79853315.63,6951763.563,15656,159225,1,1,23200,13320,1748,62879.4
1610730488,79843435.82,6960788.045,15656,162055,1,1,23200,13320,1748,62879.4
1611320431,79853328,6951917.688,15656,176707,1,1,23200,13320,1748,62879.4
1611660001,79847993.13,6949138.625,15656,130360,1,1,23200,13320,1748,62879.4
1611954987,79853000.13,6950144,15656,258849,1,1,23200,13320,1748,62879.4
1613725134,79829026.67,6959116.333,15656,43774,2,1,23200,13320,1748,62879.4
1613947873,79833770.3,6962448.7,15656,96647,2,1,23200,13320,1748,62879.4
1615564541,79842813,6956574.5,15656,143941,3,2,23200,13320,1748,62879.4
1616936406,79852624.32,6952918.96,15656,196823,3,2,23200,13320,1748,62879.4
1628039433,127656025,34893706.5,11757,27072,8,3,23200,13320,1748,62879.4
1629570709,114114699.5,22341869.5,3300,46989,8,3,23200,13320,1748,62879.4
1629620890,114085547.9,22303032.39,8660,162274,8,3,23200,13320,1748,62879.4
1612675526,91763455.6,22076642.12,15702,332834,2,1,23200,13320,1748,62879.4
1614447909,91714954.76,22022072.16,15702,383340,2,1,23200,13320,1748,62879.4
1616074315,91715653.63,22026497,15702,56409,3,2,23200,13320,1748,62879.4
1616319634,91733398.63,22148072.13,15702,74687,3,2,23200,13320,1748,62879.4
1617530534,91773376.14,22162748.14,15702,220661,4,2,23200,13320,1748,62879.4
1617859512,91709600,21949925,15702,736,4,2,23200,13320,1748,62879.4
1618202640,101345167.5,2605391,12035,487,4,2,23200,13320,1748,62879.4
1613025953,91793804.5,22292568.63,986,252826,2,1,23200,13320,1748,62879.4
1614845184,91793887.88,22292668.13,986,229537,3,2,23200,13320,1748,62879.4
1616144811,91794201.83,22294576.83,986,166049,3,2,23200,13320,1748,62879.4
1617761058,91795332.33,22296197,986,90147,4,2,23200,13320,1748,62879.4
1618210460,101716600.5,2328582.5,12033,448,4,2,23200,13320,1748,62879.4
1618213320,101849631.5,2229082,12055,223,4,2,23200,13320,1748,62879.4
1627208404,106790920.8,10757782.75,22901,49543,7,3,23200,13320,1748,62879.4
1629289505,106790982.8,10757853,22901,49072,8,3,23200,13320,1748,62879.4
1625649730,122259612,30158271.88,3164,71111,7,3,23200,13320,1748,62879.4
1618229603,103301155.5,1270433,15130,9749,4,2,23200,13320,1748,62879.4
1612659663,91775415,21531281.5,1029,6217,2,1,23200,13320,1748,62879.4
1613295800,91657449,21677266.5,1029,351,2,1,23200,13320,1748,62879.4
1614435252,91672333,21572124.75,1029,4449,2,1,23200,13320,1748,62879.4
1615091019,91623883.5,21558766.5,1029,440,3,2,23200,13320,1748,62879.4
1616071784,91651334,21617131.5,1029,197,3,2,23200,13320,1748,62879.4
1616406983,91631090,21513031.5,1029,1743,3,2,23200,13320,1748,62879.4
1617516830,91629448.5,21542867,1029,139,4,2,23200,13320,1748,62879.4
1618256310,104404526,1357250,12071,1000,4,2,23200,13320,1748,62879.4
1618262475,104670499,1652947,11837,143,4,2,23200,13320,1748,62879.4
1627875323,126414931,37267899.5,11680,280,8,3,23200,13320,1748,62879.4
1627888502,126590769.9,37431681.88,11680,54792,8,3,23200,13320,1748,62879.4
1630153866,126603308.5,37381182.88,11680,62964,8,3,23200,13320,1748,62879.4
1627949491,126179665.5,37172265,11652,259,8,3,23200,13320,1748,62879.4
1627878646,126406300.5,37306890.5,11681,3782,8,3,23200,13320,1748,62879.4
1618304594,106110615.8,4254832.5,9010,3453,4,2,23200,13320,1748,62879.4
1618377831,108812734,8237049.5,15144,171,4,2,23200,13320,1748,62879.4
1627863174,126107983,36922600,11737,245,8,3,23200,13320,1748,62879.4
1627867352,126251393,37063208.5,11649,942,8,3,23200,13320,1748,62879.4
1546734044,79688272.63,7002576.875,15657,94653,1,1,23200,13320,1748,62879.4
1548555439,79728892,6999266.5,15657,944,1,1,23200,13320,1748,62879.4
1549609711,79747418.75,6965707.25,15657,26378,2,1,23200,13320,1748,62879.4
1557279720,79754375,6997975,15657,188,5,2,23200,13320,1748,62879.4
1563681661,79711538.88,6932272.125,15657,135633,7,3,23200,13320,1748,62879.4
1565516871,79708750,7023750,15657,22894,8,3,23200,13320,1748,62879.4
1567334131,79721927.5,7002890.5,15657,14495,9,4,23200,13320,1748,62879.4
1567437712,79736307.33,6991218.833,15657,61929,9,4,23200,13320,1748,62879.4
1568543543,79716855,6931875,15657,56708,9,4,23200,13320,1748,62879.4
1569285097,79719950,7054900,15657,48253,9,4,23200,13320,1748,62879.4
1572088486,79771643.25,7037812.125,15657,46496,10,4,23200,13320,1748,62879.4
1573951439,79725405.5,7006698.5,15657,712,11,4,23200,13320,1748,62879.4
1574705530,79761841.5,6999349.5,15657,876,11,4,23200,13320,1748,62879.4
1575700625,79723135.5,6994774.25,15657,24508,12,1,23200,13320,1748,62879.4
1577595101,79722364.75,7012403.25,15657,60490,12,1,23200,13320,1748,62879.4
1578349564,79726826.33,7056506.667,15657,87880,1,1,23200,13320,1748,62879.4
1579445383,79729495.5,6997091,15657,18725,1,1,23200,13320,1748,62879.4
1583044558,79747058,7049048.5,15657,23044,3,2,23200,13320,1748,62879.4
1584856104,79759940,7038848,15657,9126,3,2,23200,13320,1748,62879.4
1585562599,79715657.25,7021758.25,15657,70565,3,2,23200,13320,1748,62879.4
1585724630,79707088.75,6999385.75,15657,92713,4,2,23200,13320,1748,62879.4
1586099507,79755143.83,7058812.5,15657,145641,4,2,23200,13320,1748,62879.4
1586823296,79776102.5,7039762.333,15657,52747,4,2,23200,13320,1748,62879.4
1587318856,79746790.5,7041108,15657,17323,4,2,23200,13320,1748,62879.4
1587948444,79758775,7053700,15657,48968,4,2,23200,13320,1748,62879.4
1588510904,79768733.33,7051774,15657,41593,5,2,23200,13320,1748,62879.4
1588639728,79711412.5,7007090.75,15657,97395,5,2,23200,13320,1748,62879.4
1589155444,79777690.5,7054723.5,15657,78671,5,2,23200,13320,1748,62879.4
1589416982,79720522.25,6995500.875,15657,108556,5,2,23200,13320,1748,62879.4
1591490791,79711403,6961765.25,15657,22579,6,3,23200,13320,1748,62879.4
1592485188,79753410,7077815.5,15657,7768,6,3,23200,13320,1748,62879.4
1593096345,79762571.67,7062037.333,15657,49950,6,3,23200,13320,1748,62879.4
